Frame Number, Receipt Time
273, 26389296.456400
280, 26389317.728200
281, 26389337.539700
284, 26389357.339700
291, 26389377.077300
295, 26389396.903400
298, 26389416.808700
301, 26389437.330100
308, 26389457.494500
311, 26389477.913300
314, 26389498.077000
320, 26389518.619200
323, 26389537.304000
328, 26389558.744700
334, 26389589.826700
336, 26389598.108100
338, 26389616.665700
340, 26389636.860200
345, 26389657.032600
348, 26389676.920500
355, 26389697.344400
358, 26389718.096900
363, 26389738.080700
365, 26389756.601800
371, 26389777.049800
376, 26389801.279500
378, 26389818.039300
381, 26389836.616000
386, 26389856.713800
391, 26389877.038400
396, 26389901.209700
400, 26389918.133600
402, 26389938.062300
406, 26389958.274600
411, 26389976.383000
413, 26389997.474100
416, 26390016.437200
423, 26390038.167700
428, 26390058.019900
430, 26390078.094900
433, 26390097.147800
438, 26390118.123400
443, 26390138.189200
446, 26390157.211400
451, 26390176.782100
456, 26390200.905000
460, 26390217.473300
461, 26390237.978400
468, 26390258.296600
470, 26390276.967900
474, 26390297.155400
476, 26390317.632800
481, 26390337.882000
486, 26390358.168700
490, 26390376.379400
494, 26390398.438700
496, 26390416.411100
503, 26390436.424300
505, 26390457.190800
510, 26390477.078900
514, 26390497.398600
518, 26390517.733300
520, 26390537.496200
526, 26390557.566800
530, 26390577.991700
533, 26390597.928700
540, 26390618.059300
544, 26390637.631100
550, 26390667.179600
552, 26390677.391100
553, 26390697.558900
558, 26390717.975400
561, 26390737.551100
564, 26390757.078300
570, 26390776.707300
574, 26390796.636100
0, 26390818.146500
3, 26390837.853100
8, 26390857.635800
12, 26390877.607700
18, 26390900.733800
20, 26390916.775100
23, 26390940.623000
28, 26390958.126200
33, 26390977.635600
39, 26391006.175300
42, 26391018.694300
45, 26391036.502100
49, 26391056.617700
55, 26391083.581300
58, 26391100.842700
61, 26391117.245700
65, 26391136.981200
72, 26391167.680300
73, 26391176.761100
75, 26391196.405600
80, 26391218.400500
83, 26391236.604500
88, 26391256.361700
92, 26391277.652700
98, 26391300.783300
100, 26391317.002600
105, 26391337.004300
108, 26391356.563100
112, 26391378.270500
115, 26391397.809400
118, 26391417.371400
125, 26391438.254300
130, 26391458.199100
132, 26391477.599800
137, 26391497.317500
142, 26391517.663900
145, 26391537.121000
150, 26391558.402200
156, 26391589.738300
158, 26391598.460400
162, 26391618.288700
166, 26391639.831000
170, 26391657.756500
175, 26391684.086000
177, 26391697.682400
180, 26391717.833800
183, 26391737.668000
188, 26391757.158200
190, 26391776.826100
197, 26391796.541600
202, 26391816.788200
204, 26391836.639600
207, 26391856.578300
210, 26391878.417800
215, 26391897.884700
221, 26391922.180500
226, 26391941.223900
232, 26391967.406000
233, 26391976.918100
235, 26391996.516200
242, 26392018.339900
246, 26392039.484900
248, 26392058.030700
253, 26392077.890800
257, 26392098.053500
260, 26392118.419000
263, 26392138.203800
268, 26392158.063200
273, 26392177.823100
276, 26392197.437200
280, 26392217.232400
288, 26392250.430100
292, 26392267.414800
295, 26392283.791500
